cycle,branch,forecastdate,district,candidateA,candidateB,displaystep,description,margin,lite_weight,classic_weight,deluxe_weight,simulations,timestamp
2020,House,11/3/20,DE-1,Lisa Blunt Rochester,Lee Murphy,2,CANTOR (analysis of comparable disticts),21.03669,.6803744,.1545999,.1545999,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,DE-1,Lisa Blunt Rochester,Lee Murphy,1,Polls adjusted for house effects & other factors,22.33519,1.319626,1.319626,1.319626,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,CT-5,Jahana Hayes,David Sullivan,4,Expert ratings adjusted for national environment,20.67023,0,0,.7177314,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,CT-5,Jahana Hayes,David Sullivan,3,Fundamentals (non-polling factors),15.26408,0,1.284435,1.284435,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,CT-5,Jahana Hayes,David Sullivan,2,CANTOR (analysis of comparable disticts),20.16059,.8358126,.1545999,.1545999,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,CT-5,Jahana Hayes,David Sullivan,1,Polls adjusted for house effects & other factors,,0,0,0,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,CT-4,Jim Himes,Jonathan Riddle,4,Expert ratings adjusted for national environment,28.78568,0,0,.7177314,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,CT-4,Jim Himes,Jonathan Riddle,3,Fundamentals (non-polling factors),29.54113,0,1.284435,1.284435,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,CT-4,Jim Himes,Jonathan Riddle,2,CANTOR (analysis of comparable disticts),37.95907,.8358126,.1545999,.1545999,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,CT-4,Jim Himes,Jonathan Riddle,1,Polls adjusted for house effects & other factors,,0,0,0,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,CT-3,Rosa L. DeLauro,Margaret Streicker,4,Expert ratings adjusted for national environment,25.07414,0,0,.7177314,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,CT-3,Rosa L. DeLauro,Margaret Streicker,3,Fundamentals (non-polling factors),25.08816,0,1.284435,1.284435,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,CT-3,Rosa L. DeLauro,Margaret Streicker,2,CANTOR (analysis of comparable disticts),37.15086,.8358126,.1545999,.1545999,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,CT-3,Rosa L. DeLauro,Margaret Streicker,1,Polls adjusted for house effects & other factors,,0,0,0,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,CT-2,Joe Courtney,Justin Anderson,4,Expert ratings adjusted for national environment,22.64824,0,0,.7177314,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,CT-2,Joe Courtney,Justin Anderson,3,Fundamentals (non-polling factors),23.49869,0,1.284435,1.284435,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,CT-2,Joe Courtney,Justin Anderson,2,CANTOR (analysis of comparable disticts),21.59713,.8358126,.1545999,.1545999,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,CT-2,Joe Courtney,Justin Anderson,1,Polls adjusted for house effects & other factors,,0,0,0,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,CT-1,John B. Larson,Mary Fay,4,Expert ratings adjusted for national environment,29.13422,0,0,.7177314,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,CT-1,John B. Larson,Mary Fay,3,Fundamentals (non-polling factors),29.24528,0,1.284435,1.284435,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,CT-1,John B. Larson,Mary Fay,2,CANTOR (analysis of comparable disticts),43.81504,.8358126,.1545999,.1545999,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,CT-1,John B. Larson,Mary Fay,1,Polls adjusted for house effects & other factors,,0,0,0,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,CO-7,Ed Perlmutter,Casper Stockham,4,Expert ratings adjusted for national environment,22.9546,0,0,.7177314,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,CO-7,Ed Perlmutter,Casper Stockham,3,Fundamentals (non-polling factors),22.99023,0,1.284435,1.284435,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,CO-7,Ed Perlmutter,Casper Stockham,2,CANTOR (analysis of comparable disticts),29.85397,.8358126,.1545999,.1545999,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,CO-7,Ed Perlmutter,Casper Stockham,1,Polls adjusted for house effects & other factors,,0,0,0,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,CO-6,Jason Crow,Steve House,4,Expert ratings adjusted for national environment,20.46416,0,0,.7177314,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,CO-6,Jason Crow,Steve House,3,Fundamentals (non-polling factors),16.30993,0,1.284435,1.284435,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,CO-6,Jason Crow,Steve House,2,CANTOR (analysis of comparable disticts),23.32515,.8358126,.1545999,.1545999,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,CO-6,Jason Crow,Steve House,1,Polls adjusted for house effects & other factors,,0,0,0,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,CO-5,Jillian Freeland,Doug Lamborn,4,Expert ratings adjusted for national environment,-24.97974,0,0,.7177314,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,CO-5,Jillian Freeland,Doug Lamborn,3,Fundamentals (non-polling factors),-19.93584,0,1.284435,1.284435,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,CO-5,Jillian Freeland,Doug Lamborn,2,CANTOR (analysis of comparable disticts),-30.21224,.8358126,.1545999,.1545999,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,CO-5,Jillian Freeland,Doug Lamborn,1,Polls adjusted for house effects & other factors,,0,0,0,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,CO-4,Ike McCorkle,Ken Buck,4,Expert ratings adjusted for national environment,-24.22829,0,0,.7177314,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,CO-4,Ike McCorkle,Ken Buck,3,Fundamentals (non-polling factors),-14.8903,0,1.284435,1.284435,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,CO-4,Ike McCorkle,Ken Buck,2,CANTOR (analysis of comparable disticts),-28.03952,.8358126,.1545999,.1545999,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,CO-4,Ike McCorkle,Ken Buck,1,Polls adjusted for house effects & other factors,,0,0,0,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,CO-3,Diane E. Mitsch Bush,Lauren Boebert,4,Expert ratings adjusted for national environment,-7.770555,0,0,1.425159,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,CO-3,Diane E. Mitsch Bush,Lauren Boebert,3,Fundamentals (non-polling factors),4.251657,0,1.284435,1.284435,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,CO-3,Diane E. Mitsch Bush,Lauren Boebert,2,CANTOR (analysis of comparable disticts),-2.763402,.5816242,.1545999,.1545999,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,CO-3,Diane E. Mitsch Bush,Lauren Boebert,1,Polls adjusted for house effects & other factors,-2.60136,1.418376,1.418376,1.418376,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,CO-2,Joe Neguse,Charlie Winn,4,Expert ratings adjusted for national environment,28.55827,0,0,.7177314,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,CO-2,Joe Neguse,Charlie Winn,3,Fundamentals (non-polling factors),29.13244,0,1.284435,1.284435,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,CO-2,Joe Neguse,Charlie Winn,2,CANTOR (analysis of comparable disticts),39.12855,.8358126,.1545999,.1545999,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,CO-2,Joe Neguse,Charlie Winn,1,Polls adjusted for house effects & other factors,,0,0,0,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,CO-1,Diana DeGette,Shane Bolling,4,Expert ratings adjusted for national environment,47.08396,0,0,.7177314,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,CO-1,Diana DeGette,Shane Bolling,3,Fundamentals (non-polling factors),46.9531,0,1.284435,1.284435,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,CO-1,Diana DeGette,Shane Bolling,2,CANTOR (analysis of comparable disticts),65.22726,.8358126,.1545999,.1545999,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,CO-1,Diana DeGette,Shane Bolling,1,Polls adjusted for house effects & other factors,,0,0,0,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,CA-9,Jerry McNerney,Tony Amador,4,Expert ratings adjusted for national environment,22.77435,0,0,.7177314,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,CA-9,Jerry McNerney,Tony Amador,3,Fundamentals (non-polling factors),22.53696,0,1.342794,1.342794,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,CA-9,Jerry McNerney,Tony Amador,2,CANTOR (analysis of comparable disticts),36.56384,.8358126,.0962403,.0962403,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,CA-9,Jerry McNerney,Tony Amador,1,Polls adjusted for house effects & other factors,,0,0,0,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,CA-8,Christine Bubser,Jay Obernolte,4,Expert ratings adjusted for national environment,-26.23184,0,0,.9842031,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,CA-8,Christine Bubser,Jay Obernolte,3,Fundamentals (non-polling factors),-10.62754,0,1.342794,1.342794,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,CA-8,Christine Bubser,Jay Obernolte,2,CANTOR (analysis of comparable disticts),-6.195984,.8358126,.0962403,.0962403,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,CA-8,Christine Bubser,Jay Obernolte,1,Polls adjusted for house effects & other factors,-10.1371,.5342695,.5342695,.5342695,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,CA-7,Ami Bera,Buzz Patterson,4,Expert ratings adjusted for national environment,21.42225,0,0,.7177314,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,CA-7,Ami Bera,Buzz Patterson,3,Fundamentals (non-polling factors),20.96858,0,1.342794,1.342794,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,CA-7,Ami Bera,Buzz Patterson,2,CANTOR (analysis of comparable disticts),25.3656,.8358126,.0962403,.0962403,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,CA-7,Ami Bera,Buzz Patterson,1,Polls adjusted for house effects & other factors,,0,0,0,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,CA-6,Doris O. Matsui,Chris Bish,4,Expert ratings adjusted for national environment,53.76382,0,0,.7177314,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,CA-6,Doris O. Matsui,Chris Bish,3,Fundamentals (non-polling factors),54.95335,0,1.342794,1.342794,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,CA-6,Doris O. Matsui,Chris Bish,2,CANTOR (analysis of comparable disticts),64.57912,.8358126,.0962403,.0962403,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,CA-6,Doris O. Matsui,Chris Bish,1,Polls adjusted for house effects & other factors,,0,0,0,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,CA-53,Sara Jacobs,Georgette Gómez,4,Expert ratings adjusted for national environment,,0,0,0,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,CA-53,Sara Jacobs,Georgette Gómez,3,Fundamentals (non-polling factors),10.23005,0,1.439034,1.439034,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,CA-53,Sara Jacobs,Georgette Gómez,2,CANTOR (analysis of comparable disticts),,0,0,0,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,CA-53,Sara Jacobs,Georgette Gómez,1,Polls adjusted for house effects & other factors,13.16127,1.667382,1.667382,1.667382,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,CA-52,Scott Peters,Jim DeBello,4,Expert ratings adjusted for national environment,30.23083,0,0,.7177314,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,CA-52,Scott Peters,Jim DeBello,3,Fundamentals (non-polling factors),31.58511,0,1.342794,1.342794,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,CA-52,Scott Peters,Jim DeBello,2,CANTOR (analysis of comparable disticts),37.0307,.8358126,.0962403,.0962403,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,CA-52,Scott Peters,Jim DeBello,1,Polls adjusted for house effects & other factors,,0,0,0,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,CA-5,Mike Thompson,Scott Giblin,4,Expert ratings adjusted for national environment,55.41341,0,0,.7177314,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,CA-5,Mike Thompson,Scott Giblin,3,Fundamentals (non-polling factors),56.66536,0,1.342794,1.342794,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,CA-5,Mike Thompson,Scott Giblin,2,CANTOR (analysis of comparable disticts),65.3587,.8358126,.0962403,.0962403,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,CA-5,Mike Thompson,Scott Giblin,1,Polls adjusted for house effects & other factors,,0,0,0,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,CA-51,Juan Vargas,Juan M. Hidalgo Jr.,4,Expert ratings adjusted for national environment,47.3941,0,0,.7177314,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,CA-51,Juan Vargas,Juan M. Hidalgo Jr.,3,Fundamentals (non-polling factors),47.94316,0,1.342794,1.342794,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,CA-51,Juan Vargas,Juan M. Hidalgo Jr.,2,CANTOR (analysis of comparable disticts),67.13337,.8358126,.0962403,.0962403,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,CA-51,Juan Vargas,Juan M. Hidalgo Jr.,1,Polls adjusted for house effects & other factors,,0,0,0,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,CA-50,Ammar Campa-Najjar,Darrell Issa,4,Expert ratings adjusted for national environment,-12.12528,0,0,1.835687,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,CA-50,Ammar Campa-Najjar,Darrell Issa,3,Fundamentals (non-polling factors),-11.439,0,1.342794,1.342794,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,CA-50,Ammar Campa-Najjar,Darrell Issa,2,CANTOR (analysis of comparable disticts),-8.080127,0,.0962403,.0962403,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,CA-50,Ammar Campa-Najjar,Darrell Issa,1,Polls adjusted for house effects & other factors,-10.67035,2.241476,2.241476,2.241476,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,CA-49,Mike Levin,Brian Maryott,4,Expert ratings adjusted for national environment,20.64403,0,0,1.49609,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,CA-49,Mike Levin,Brian Maryott,3,Fundamentals (non-polling factors),12.32283,0,1.342794,1.342794,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,CA-49,Mike Levin,Brian Maryott,2,CANTOR (analysis of comparable disticts),10.41864,.4394096,.0962403,.0962403,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,CA-49,Mike Levin,Brian Maryott,1,Polls adjusted for house effects & other factors,19.31721,1.56059,1.56059,1.56059,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,CA-48,Harley Rouda,Michelle Steel,4,Expert ratings adjusted for national environment,4.883397,0,0,.7177314,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,CA-48,Harley Rouda,Michelle Steel,3,Fundamentals (non-polling factors),3.096553,0,1.342794,1.342794,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,CA-48,Harley Rouda,Michelle Steel,2,CANTOR (analysis of comparable disticts),11.74414,.8358126,.0962403,.0962403,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,CA-48,Harley Rouda,Michelle Steel,1,Polls adjusted for house effects & other factors,,0,0,0,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,CA-47,Alan Lowenthal,John Briscoe,4,Expert ratings adjusted for national environment,33.09708,0,0,.7177314,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,CA-47,Alan Lowenthal,John Briscoe,3,Fundamentals (non-polling factors),33.83803,0,1.342794,1.342794,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,CA-47,Alan Lowenthal,John Briscoe,2,CANTOR (analysis of comparable disticts),49.40554,.8358126,.0962403,.0962403,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,CA-47,Alan Lowenthal,John Briscoe,1,Polls adjusted for house effects & other factors,,0,0,0,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,CA-46,J. Luis Correa,James S. Waters,4,Expert ratings adjusted for national environment,41.9381,0,0,.7177314,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,CA-46,J. Luis Correa,James S. Waters,3,Fundamentals (non-polling factors),42.96822,0,1.342794,1.342794,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,CA-46,J. Luis Correa,James S. Waters,2,CANTOR (analysis of comparable disticts),54.91397,.8358126,.0962403,.0962403,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,CA-46,J. Luis Correa,James S. Waters,1,Polls adjusted for house effects & other factors,,0,0,0,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,CA-45,Katie Porter,Greg Raths,4,Expert ratings adjusted for national environment,22.51781,0,0,.7177314,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,CA-45,Katie Porter,Greg Raths,3,Fundamentals (non-polling factors),10.17253,0,1.342794,1.342794,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,CA-45,Katie Porter,Greg Raths,2,CANTOR (analysis of comparable disticts),15.03104,.8358126,.0962403,.0962403,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,CA-45,Katie Porter,Greg Raths,1,Polls adjusted for house effects & other factors,,0,0,0,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,CA-44,Nanette Barragán,Analilia Joya,4,Expert ratings adjusted for national environment,,0,0,0,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,CA-44,Nanette Barragán,Analilia Joya,3,Fundamentals (non-polling factors),48.2381,1.439034,1.439034,1.439034,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,CA-44,Nanette Barragán,Analilia Joya,2,CANTOR (analysis of comparable disticts),,0,0,0,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,CA-44,Nanette Barragán,Analilia Joya,1,Polls adjusted for house effects & other factors,,0,0,0,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,CA-43,Maxine Waters,Joe E. Collins III,4,Expert ratings adjusted for national environment,50.07241,0,0,.7177314,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,CA-43,Maxine Waters,Joe E. Collins III,3,Fundamentals (non-polling factors),49.87647,0,1.342794,1.342794,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,CA-43,Maxine Waters,Joe E. Collins III,2,CANTOR (analysis of comparable disticts),80.21403,.8358126,.0962403,.0962403,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,CA-43,Maxine Waters,Joe E. Collins III,1,Polls adjusted for house effects & other factors,,0,0,0,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,CA-42,Liam O'Mara,Ken Calvert,4,Expert ratings adjusted for national environment,-26.28892,0,0,.7177314,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,CA-42,Liam O'Mara,Ken Calvert,3,Fundamentals (non-polling factors),-7.110729,0,1.342794,1.342794,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,CA-42,Liam O'Mara,Ken Calvert,2,CANTOR (analysis of comparable disticts),-16.46719,.8358126,.0962403,.0962403,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,CA-42,Liam O'Mara,Ken Calvert,1,Polls adjusted for house effects & other factors,,0,0,0,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,CA-4,Brynne S. Kennedy,Tom McClintock,4,Expert ratings adjusted for national environment,-18.01318,0,0,1.490795,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,CA-4,Brynne S. Kennedy,Tom McClintock,3,Fundamentals (non-polling factors),-12.91811,0,1.342794,1.342794,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,CA-4,Brynne S. Kennedy,Tom McClintock,2,CANTOR (analysis of comparable disticts),-12.22007,.450026,.0962403,.0962403,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,CA-4,Brynne S. Kennedy,Tom McClintock,1,Polls adjusted for house effects & other factors,-8.037567,1.549974,1.549974,1.549974,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,CA-41,Mark Takano,Aja Smith,4,Expert ratings adjusted for national environment,30.24016,0,0,.7177314,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,CA-41,Mark Takano,Aja Smith,3,Fundamentals (non-polling factors),30.88816,0,1.342794,1.342794,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,CA-41,Mark Takano,Aja Smith,2,CANTOR (analysis of comparable disticts),46.89902,.8358126,.0962403,.0962403,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,CA-41,Mark Takano,Aja Smith,1,Polls adjusted for house effects & other factors,,0,0,0,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,CA-40,Lucille Roybal-Allard,C. Antonio Delgado,4,Expert ratings adjusted for national environment,67.9613,0,0,.7177314,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,CA-40,Lucille Roybal-Allard,C. Antonio Delgado,3,Fundamentals (non-polling factors),68.61012,0,1.342794,1.342794,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,CA-40,Lucille Roybal-Allard,C. Antonio Delgado,2,CANTOR (analysis of comparable disticts),86.32357,.8358126,.0962403,.0962403,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,CA-40,Lucille Roybal-Allard,C. Antonio Delgado,1,Polls adjusted for house effects & other factors,,0,0,0,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,CA-39,Gilbert Ray Cisneros Jr.,Young Kim,4,Expert ratings adjusted for national environment,8.458368,0,0,1.216855,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,CA-39,Gilbert Ray Cisneros Jr.,Young Kim,3,Fundamentals (non-polling factors),1.607547,0,1.342794,1.342794,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,CA-39,Gilbert Ray Cisneros Jr.,Young Kim,2,CANTOR (analysis of comparable disticts),11.80481,.8358126,.0962403,.0962403,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,CA-39,Gilbert Ray Cisneros Jr.,Young Kim,1,Polls adjusted for house effects & other factors,3.25312,1.00073,1.00073,1.00073,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,CA-38,Linda Sánchez,Michael Tolar,4,Expert ratings adjusted for national environment,,0,0,0,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,CA-38,Linda Sánchez,Michael Tolar,3,Fundamentals (non-polling factors),43.33977,1.439034,1.439034,1.439034,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,CA-38,Linda Sánchez,Michael Tolar,2,CANTOR (analysis of comparable disticts),,0,0,0,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,CA-38,Linda Sánchez,Michael Tolar,1,Polls adjusted for house effects & other factors,,0,0,0,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,CA-37,Karen Bass,Errol Webber,4,Expert ratings adjusted for national environment,76.2525,0,0,.7177314,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,CA-37,Karen Bass,Errol Webber,3,Fundamentals (non-polling factors),77.11742,0,1.342794,1.342794,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,CA-37,Karen Bass,Errol Webber,2,CANTOR (analysis of comparable disticts),91.59949,.8358126,.0962403,.0962403,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,CA-37,Karen Bass,Errol Webber,1,Polls adjusted for house effects & other factors,,0,0,0,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,CA-36,Raul Ruiz,Erin Cruz,4,Expert ratings adjusted for national environment,20.95032,0,0,.7177314,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,CA-36,Raul Ruiz,Erin Cruz,3,Fundamentals (non-polling factors),14.2898,0,1.342794,1.342794,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,CA-36,Raul Ruiz,Erin Cruz,2,CANTOR (analysis of comparable disticts),22.49682,.8358126,.0962403,.0962403,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,CA-36,Raul Ruiz,Erin Cruz,1,Polls adjusted for house effects & other factors,,0,0,0,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,CA-35,Norma Torres,Mike Cargile,4,Expert ratings adjusted for national environment,42.94738,0,0,.7177314,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,CA-35,Norma Torres,Mike Cargile,3,Fundamentals (non-polling factors),43.63776,0,1.342794,1.342794,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,CA-35,Norma Torres,Mike Cargile,2,CANTOR (analysis of comparable disticts),60.67954,.8358126,.0962403,.0962403,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,CA-35,Norma Torres,Mike Cargile,1,Polls adjusted for house effects & other factors,,0,0,0,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,CA-34,Jimmy Gomez,David Kim,4,Expert ratings adjusted for national environment,,0,0,0,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,CA-34,Jimmy Gomez,David Kim,3,Fundamentals (non-polling factors),30.57739,1.439034,1.439034,1.439034,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,CA-34,Jimmy Gomez,David Kim,2,CANTOR (analysis of comparable disticts),,0,0,0,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,CA-34,Jimmy Gomez,David Kim,1,Polls adjusted for house effects & other factors,,0,0,0,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,CA-33,Ted Lieu,James P. Bradley,4,Expert ratings adjusted for national environment,45.01247,0,0,.7177314,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,CA-33,Ted Lieu,James P. Bradley,3,Fundamentals (non-polling factors),46.06975,0,1.342794,1.342794,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,CA-33,Ted Lieu,James P. Bradley,2,CANTOR (analysis of comparable disticts),57.6472,.8358126,.0962403,.0962403,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,CA-33,Ted Lieu,James P. Bradley,1,Polls adjusted for house effects & other factors,,0,0,0,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,CA-32,Grace Napolitano,Joshua M. Scott,4,Expert ratings adjusted for national environment,42.22033,0,0,.7177314,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,CA-32,Grace Napolitano,Joshua M. Scott,3,Fundamentals (non-polling factors),43.06344,0,1.342794,1.342794,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,CA-32,Grace Napolitano,Joshua M. Scott,2,CANTOR (analysis of comparable disticts),57.81035,.8358126,.0962403,.0962403,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,CA-32,Grace Napolitano,Joshua M. Scott,1,Polls adjusted for house effects & other factors,,0,0,0,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,CA-3,John Garamendi,Tamika Hamilton,4,Expert ratings adjusted for national environment,20.56267,0,0,.7177314,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,CA-3,John Garamendi,Tamika Hamilton,3,Fundamentals (non-polling factors),18.09453,0,1.342794,1.342794,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,CA-3,John Garamendi,Tamika Hamilton,2,CANTOR (analysis of comparable disticts),29.00102,.8358126,.0962403,.0962403,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,CA-3,John Garamendi,Tamika Hamilton,1,Polls adjusted for house effects & other factors,,0,0,0,40000,00:19:54  3 Nov 2020
